grid,velocity,spread_rate,lambda,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_AR,X_N2
0.047343750000000004,1.5834766615804778,17.75184881453441,-44.829520934034676,422.05438592405847,0.04764243215042955,0.15917243604037112,0.0007243936172180972,1.3198953981911175e-05,0.10360517728670467,0.0001664019492590708,0.002547592985246347,2.0047848440156655e-05,4.50584166175153e-06,0.7337462454771168,0.0
0.0478125,1.616729198039338,17.947647331521505,-44.829520934034676,435.9152089363794,0.04617703029161803,0.15750020802547762,0.0010106011306124114,1.609801276127885e-05,0.10332086065536746,0.00019458735678103354,0.0033881081036463687,1.8869447594417644e-05,4.784826181213494e-06,0.734545882441578,0.0
0.04828125,1.6567861997461892,18.147367557269597,-44.829520934034676,451.8870482643123,0.044597123675712565,0.1555754286027577,0.0013813680513997692,1.9296514326713343e-05,0.10297365680808283,0.00021867051221511962,0.004390955843436774,1.757748723925539e-05,4.833321885261248e-06,0.7354182128586565,0.0
0.04875,1.7030219472574308,18.351005170721628,-44.829520934034676,469.84927769498614,0.04294665836031485,0.15338675826494605,0.001849628703753667,2.2885998900312755e-05,0.1025662122967754,0.00023704127978425418,0.0055548438748237484,1.623128823352684e-05,4.627361424907744e-06,0.7363617709313582,0.0
0.048984375000000004,1.7281615458364739,18.454258355881137,-44.829520934034676,479.5139300093238,0.04210963633795583,0.1521762442190106,0.0021280041030722497,2.4939941763525802e-05,0.10233954698489617,0.000244045617947022,0.006201867557047703,1.5557479379088715e-05,4.437596891762155e-06,0.736865356499992,0.0
0.049218750000000006,1.7546972425221683,18.55861941692039,-44.829520934034676,489.6528740181752,0.0412667338261987,0.15089054940817154,0.0024365113971122677,2.723681510972733e-05,0.10209629979238805,0.0002493653498953958,0.0068942688368786205,1.4888907472175352e-05,4.189334205388047e-06,0.7373866901587669,0.0
0.049453125,1.7825147118515399,18.664091794034643,-44.829520934034676,500.239636161429,0.040422837003575525,0.14952821454605564,0.0027765226554355366,2.9869734547516204e-05,0.10183666290844931,0.00025303761713520964,0.007632217031646344,1.4231104066476607e-05,3.8922790273414375e-06,0.7379253521236365,0.0
0.0496875,1.8114981613470145,18.770675675656666,-44.829520934034676,511.2467627638778,0.039582341328362,0.14808772829452263,0.003149313039266552,3.29702673714099e-05,0.10156069340880972,0.00025516508717038827,0.008416138050637229,1.3589180779022335e-05,3.5581818669587555e-06,0.7384808444895762,0.0
0.049921875000000004,1.8415333545019024,18.878369115339922,-44.829520934034676,522.6466339766354,0.03874909505434524,0.14656748315158782,0.0035560670167996394,3.6719741192047115e-05,0.1012682143095205,0.0002559027085997007,0.009246894199138031,1.2967309902899187e-05,3.1999601477318935e-06,0.7390525516031115,0.0
0.05015625,1.8725100768246936,18.987169298466256,-44.829520934034676,534.4121351846513,0.03792637761132881,0.14496574038008397,0.003997885122984994,4.1362531102016906e-05,0.10095870618755831,0.00025544419651609166,0.010125966295107019,1.23686917089733e-05,2.8307876523229374e-06,0.7396396958072863,0.0
