650,30,199.45,1247.2,1397.6,3.4187,1.2624,2.0208
653,30,197.75,1252,1403.7,3.428,1.2613,2.0092
656,30,196.1,1256.7,1409.7,3.4372,1.2603,1.9979
659,30,194.48,1261.4,1415.7,3.4463,1.2593,1.9871
662,30,192.89,1266.1,1421.6,3.4553,1.2584,1.9766
665,30,191.34,1270.7,1427.5,3.4642,1.2575,1.9665
668,30,189.82,1275.4,1433.4,3.473,1.2567,1.9568
671,30,188.34,1280,1439.3,3.4818,1.2559,1.9473
674,30,186.88,1284.6,1445.1,3.4904,1.2552,1.9382
677,30,185.46,1289.1,1450.9,3.499,1.2546,1.9295
680,30,184.06,1293.7,1456.7,3.5075,1.254,1.921
683,30,182.69,1298.2,1462.4,3.516,1.2534,1.9128
686,30,181.35,1302.7,1468.1,3.5243,1.2529,1.9048
689,30,180.04,1307.2,1473.8,3.5326,1.2525,1.8972
692,30,178.75,1311.7,1479.5,3.5408,1.2521,1.8898
695,30,177.48,1316.2,1485.2,3.549,1.2517,1.8826
698,30,176.24,1320.6,1490.8,3.5571,1.2514,1.8757
701,30,175.02,1325,1496.4,3.5651,1.2511,1.869
704,30,173.82,1329.4,1502,3.5731,1.2508,1.8625
707,30,172.65,1333.8,1507.6,3.581,1.2506,1.8562
710,30,171.49,1338.2,1513.2,3.5888,1.2504,1.8502
713,30,170.36,1342.6,1518.7,3.5966,1.2503,1.8443
716,30,169.24,1347,1524.2,3.6044,1.2502,1.8386
719,30,168.15,1351.3,1529.7,3.612,1.2501,1.8331
722,30,167.07,1355.7,1535.2,3.6197,1.2501,1.8278
725,30,166.01,1360,1540.7,3.6272,1.25,1.8226
728,30,164.97,1364.3,1546.2,3.6348,1.2501,1.8176
731,30,163.94,1368.6,1551.6,3.6422,1.2501,1.8128
734,30,162.93,1372.9,1557.1,3.6496,1.2502,1.8081
737,30,161.94,1377.2,1562.5,3.657,1.2503,1.8035
740,30,160.96,1381.5,1567.9,3.6643,1.2504,1.7991
743,30,160,1385.8,1573.3,3.6716,1.2506,1.7949
746,30,159.05,1390,1578.6,3.6788,1.2507,1.7907
749,30,158.12,1394.3,1584,3.686,1.2509,1.7867
752,30,157.2,1398.5,1589.4,3.6931,1.2512,1.7829
755,30,156.3,1402.8,1594.7,3.7002,1.2514,1.7791
758,30,155.41,1407,1600,3.7073,1.2517,1.7755
761,30,154.53,1411.2,1605.4,3.7143,1.252,1.7719
764,30,153.66,1415.4,1610.7,3.7212,1.2523,1.7685
767,30,152.81,1419.6,1616,3.7282,1.2526,1.7652
770,30,151.97,1423.9,1621.3,3.735,1.2529,1.762
773,30,151.14,1428.1,1626.5,3.7419,1.2533,1.7589
776,30,150.32,1432.2,1631.8,3.7487,1.2537,1.7558
779,30,149.52,1436.4,1637.1,3.7555,1.2541,1.7529
782,30,148.72,1440.6,1642.3,3.7622,1.2545,1.7501
785,30,147.94,1444.8,1647.6,3.7689,1.255,1.7473
788,30,147.16,1449,1652.8,3.7755,1.2554,1.7447
791,30,146.4,1453.1,1658,3.7822,1.2559,1.7421
794,30,145.64,1457.3,1663.3,3.7888,1.2564,1.7396
797,30,144.9,1461.4,1668.5,3.7953,1.2569,1.7372
800,30,144.16,1465.6,1673.7,3.8018,1.2574,1.7348
803,30,143.44,1469.7,1678.9,3.8083,1.2579,1.7325
806,30,142.72,1473.9,1684.1,3.8148,1.2584,1.7303
809,30,142.01,1478,1689.3,3.8212,1.259,1.7282
812,30,141.32,1482.2,1694.5,3.8276,1.2595,1.7261
815,30,140.63,1486.3,1699.6,3.834,1.2601,1.7241
818,30,139.94,1490.4,1704.8,3.8403,1.2607,1.7222
821,30,139.27,1494.6,1710,3.8466,1.2613,1.7203
824,30,138.61,1498.7,1715.1,3.8529,1.2619,1.7185
827,30,137.95,1502.8,1720.3,3.8591,1.2625,1.7167
830,30,137.3,1506.9,1725.4,3.8653,1.2632,1.715
833,30,136.66,1511,1730.6,3.8715,1.2638,1.7134
836,30,136.02,1515.2,1735.7,3.8777,1.2644,1.7118
839,30,135.39,1519.3,1740.8,3.8838,1.2651,1.7102
842,30,134.77,1523.4,1746,3.8899,1.2658,1.7087
845,30,134.16,1527.5,1751.1,3.896,1.2665,1.7073
848,30,133.56,1531.6,1756.2,3.902,1.2671,1.7059
851,30,132.96,1535.7,1761.3,3.908,1.2678,1.7045
854,30,132.36,1539.8,1766.4,3.914,1.2685,1.7032
857,30,131.78,1543.9,1771.5,3.92,1.2692,1.702
860,30,131.2,1548,1776.6,3.926,1.27,1.7008
863,30,130.62,1552.1,1781.7,3.9319,1.2707,1.6996
866,30,130.06,1556.2,1786.8,3.9378,1.2714,1.6985
