8.296877357067430125e+00, 6.687980521863393335e+01
8.447729672650474697e+00, 6.740640896981385310e+01
8.598581988233519269e+00, 6.792415950964338833e+01
8.749434303816562064e+00, 6.843332339137248255e+01
8.900286619399606636e+00, 6.893415584796927931e+01
9.051138934982651207e+00, 6.942690149643236452e+01
9.201991250565695779e+00, 6.991179497814890453e+01
9.352843566148740351e+00, 7.038906154267718307e+01
9.503695881731783146e+00, 7.085891758135437613e+01
9.654548197314827718e+00, 7.132157111630010604e+01
9.805400512897872289e+00, 7.177722224967821774e+01
9.956252828480916861e+00, 7.222606357747157801e+01
1.010710514406395966e+01, 7.266828057150283371e+01
1.025795745964700423e+01, 7.310405193298070969e+01
1.040880977523004880e+01, 7.353354992046133987e+01
1.055966209081309337e+01, 7.395694065477245260e+01
1.071051440639613794e+01, 7.437438440315126797e+01
1.086136672197918074e+01, 7.478603584458778641e+01
1.101221903756222531e+01, 7.519204431813741962e+01
1.116307135314526988e+01, 7.559255405576747933e+01
1.131392366872831445e+01, 7.598770440112728863e+01
1.146477598431135725e+01, 7.637763001547700981e+01
1.161562829989440182e+01, 7.676246107187515122e+01
1.176648061547744639e+01, 7.714232343860486196e+01
1.191733293106049096e+01, 7.751733885271409008e+01
1.206818524664353554e+01, 7.788762508445103094e+01
1.221903756222657833e+01, 7.825329609329503455e+01
1.236988987780962290e+01, 7.861446217620985522e+01
1.252074219339266747e+01, 7.897123010868217818e+01
1.267159450897571205e+01, 7.932370327905252338e+01
1.282244682455875662e+01, 7.967198181659369993e+01
1.297329914014179941e+01, 8.001616271374983569e+01
1.312415145572484398e+01, 8.035633994290758153e+01
1.327500377130788856e+01, 8.069260456803812076e+01
1.342585608689093313e+01, 8.102504485151634128e+01
1.357670840247397592e+01, 8.135374635639732332e+01
1.372756071805702049e+01, 8.167879204440470176e+01
1.387841303364006507e+01, 8.200026236986539629e+01
1.402926534922310964e+01, 8.231823536980486722e+01
1.418011766480615421e+01, 8.263278675040011478e+01
1.433096998038919700e+01, 8.294398996997304607e+01
1.448182229597224158e+01, 8.325191631869239473e+01
1.463267461155528615e+01, 8.355663499514085402e+01
1.478352692713833072e+01, 8.385821317989261559e+01
1.493437924272137352e+01, 8.415671610623721222e+01
1.508523155830441809e+01, 8.445220712817662445e+01
1.523608387388746266e+01, 8.474474778581411272e+01
1.538693618947050723e+01, 8.503439786824723967e+01
1.553778850505355180e+01, 8.532121547406954676e+01
1.568864082063659460e+01, 8.560525706958084413e+01
1.583949313621963917e+01, 8.588657754479984874e+01
1.599034545180268374e+01, 8.616523026736787472e+01
1.614119776738572654e+01, 8.644126713442865650e+01
1.629205008296877111e+01, 8.671473862256435439e+01
1.644290239855181568e+01, 8.698569383586391268e+01
1.659375471413486025e+01, 8.725418055219769542e+01
1.674460702971790482e+01, 8.752024526776683899e+01
1.689545934530094939e+01, 8.778393323999524966e+01
1.704631166088399397e+01, 8.804528852882685896e+01
1.719716397646703854e+01, 8.830435403648991155e+01
1.734801629205007956e+01, 8.856117154578672057e+01
1.749886860763312413e+01, 8.881578175696479605e+01
1.764972092321616870e+01, 8.906822432322351801e+01
1.780057323879921327e+01, 8.931853788490832358e+01
1.795142555438225784e+01, 8.956676010244159158e+01
1.810227786996530241e+01, 8.981292768803898241e+01
1.825313018554834699e+01, 9.005707643625639491e+01
1.840398250113139156e+01, 9.029924125341256058e+01
1.855483481671443613e+01, 9.053945618592943845e+01
1.870568713229748070e+01, 9.077775444763180701e+01
1.885653944788052172e+01, 9.101416844604517564e+01
1.900739176346356629e+01, 9.124872980773051268e+01
1.915824407904661086e+01, 9.148146940269214156e+01
1.930909639462965544e+01, 9.171241736789409060e+01
1.945994871021270001e+01, 9.194160312991895978e+01
1.961080102579574458e+01, 9.216905542680211738e+01
1.976165334137878915e+01, 9.239480232907239099e+01
1.991250565696183372e+01, 9.261887126003013293e+01
2.006335797254487829e+01, 9.284128901529116717e+01
2.021421028812791931e+01, 9.306208178162557942e+01
2.036506260371096388e+01, 9.328127515511754098e+01
2.051591491929400846e+01, 9.349889415867325226e+01
2.066676723487705303e+01, 9.371496325890102241e+01
2.081761955046009760e+01, 9.392950638238842487e+01
2.096847186604314217e+01, 9.414254693139947960e+01
2.111932418162618674e+01, 9.435410779901432932e+01
2.127017649720923131e+01, 9.456421138373269741e+01
2.142102881279227589e+01, 9.477287960356223095e+01
2.157188112837531691e+01, 9.498013390961109792e+01
2.172273344395836148e+01, 9.518599529920477664e+01
2.187358575954140605e+01, 9.539048432854445991e+01
2.202443807512445062e+01, 9.559362112492577523e+01
2.217529039070749519e+01, 9.579542539853407845e+01
2.232614270629053976e+01, 9.599591645383317484e+01
2.247699502187358434e+01, 9.619511320056298587e+01
2.262784733745662891e+01, 9.639303416436128202e+01
2.277869965303967348e+01, 9.658969749702414731e+01
2.292955196862271450e+01, 9.678512098641887462e+01
2.308040428420575907e+01, 9.697932206606310501e+01
2.323125659978880364e+01, 9.717231782438280163e+01
2.338210891537184821e+01, 9.736412501366119443e+01
2.353296123095489278e+01, 9.755476005869141432e+01
2.368381354653793736e+01, 9.774423906514333282e+01
2.383466586212098193e+01, 9.793257782765587649e+01
2.398551817770402650e+01, 9.811979183766585777e+01
2.413637049328707107e+01, 9.830589629098236060e+01
