1.940730102664622203e+00, 1.883799325798136026e+00, -2.079365739927126560e+04
1.973075604375699177e+00, 1.883799325798136026e+00, -1.542396411860617809e+04
2.005421106086776373e+00, 1.883799325798136026e+00, -1.008721594486985123e+04
2.037766607797853347e+00, 1.883799325798136026e+00, -4.780422972522501368e+03
2.070112109508930320e+00, 1.883799325798136026e+00, 4.991087450085324235e+02
2.102457611220007294e+00, 1.883799325798136026e+00, 5.753816011847287882e+03
2.134803112931084268e+00, 1.883799325798136026e+00, 1.098591101324273041e+04
2.167148614642161686e+00, 1.883799325798136026e+00, 1.619740872525912710e+04
2.199494116353238660e+00, 1.883799325798136026e+00, 2.139015014211309608e+04
2.231839618064315633e+00, 1.883799325798136026e+00, 2.656582206249283627e+04
2.264185119775392607e+00, 1.883799325798136026e+00, 3.172597402885620249e+04
2.296530621486469581e+00, 1.883799325798136026e+00, 3.687203289868088905e+04
2.328876123197546555e+00, 1.883799325798136026e+00, 4.200531543620175216e+04
2.361221624908623529e+00, 1.883799325798136026e+00, 4.712703924157080473e+04
2.393567126619700947e+00, 1.883799325798136026e+00, 5.223833227733726380e+04
2.425912628330777920e+00, 1.883799325798136026e+00, 5.734024120642628986e+04
2.458258130041854894e+00, 1.883799325798136026e+00, 6.243373871894727927e+04
2.490603631752931868e+00, 1.883799325798136026e+00, 6.751972999530343805e+04
2.522949133464008842e+00, 1.883799325798136026e+00, 7.259905842875462258e+04
2.555294635175085816e+00, 1.883799325798136026e+00, 7.767251071068877354e+04
2.587640136886162789e+00, 1.883799325798136026e+00, 8.274082136550202267e+04
2.619985638597240207e+00, 1.883799325798136026e+00, 8.780467680848442251e+04
2.652331140308317181e+00, 1.883799325798136026e+00, 9.286471898892137688e+04
2.684676642019394155e+00, 1.883799325798136026e+00, 9.792154867131001083e+04
2.717022143730471129e+00, 1.883799325798136026e+00, 1.029757283998212661e+05
2.749367645441548103e+00, 1.883799325798136026e+00, 1.080277851846214617e+05
2.781713147152625076e+00, 1.883799325798136026e+00, 1.130782129431978101e+05
2.814058648863702050e+00, 1.883799325798136026e+00, 1.181274747252156376e+05
2.846404150574779468e+00, 1.883799325798136026e+00, 1.231760047455308377e+05
2.878749652285856442e+00, 1.883799325798136026e+00, 1.282242102466716897e+05
2.911095153996933416e+00, 1.883799325798136026e+00, 1.332724732092890190e+05
2.943440655708010389e+00, 1.883799325798136026e+00, 1.383211519266717951e+05
2.975786157419087363e+00, 1.883799325798136026e+00, 1.433705824573736172e+05
3.008131659130164337e+00, 1.883799325798136026e+00, 1.484210799682374345e+05
3.040477160841241311e+00, 1.883799325798136026e+00, 1.534729399785943679e+05
3.072822662552318285e+00, 1.883799325798136026e+00, 1.585264395151098724e+05
3.105168164263395703e+00, 1.883799325798136026e+00, 1.635818381856327760e+05
3.137513665974472676e+00, 1.883799325798136026e+00, 1.686393791794275749e+05
3.169859167685549650e+00, 1.883799325798136026e+00, 1.736992902003281633e+05
3.202204669396626624e+00, 1.883799325798136026e+00, 1.787617843386263703e+05
3.234550171107703598e+00, 1.883799325798136026e+00, 1.838270608868644340e+05
3.266895672818780572e+00, 1.883799325798136026e+00, 1.888953061041518231e+05
3.299241174529857545e+00, 1.883799325798136026e+00, 1.939666939331381582e+05
3.331586676240934963e+00, 1.883799325798136026e+00, 1.990413866733493633e+05
3.363932177952011937e+00, 1.883799325798136026e+00, 2.041195356142250239e+05
3.396277679663088911e+00, 1.883799325798136026e+00, 2.092012816308577894e+05
3.428623181374165885e+00, 1.883799325798136026e+00, 2.142867557451595785e+05
3.460968683085242859e+00, 1.883799325798136026e+00, 2.193760796549086226e+05
3.493314184796319832e+00, 1.883799325798136026e+00, 2.244693662329206127e+05
3.525659686507396806e+00, 1.883799325798136026e+00, 2.295667199983714381e+05
3.558005188218474224e+00, 1.883799325798136026e+00, 2.346682375621350948e+05
3.590350689929551198e+00, 1.883799325798136026e+00, 2.397740080478297896e+05
3.622696191640628172e+00, 1.883799325798136026e+00, 2.448841134901287151e+05
3.655041693351705145e+00, 1.883799325798136026e+00, 2.499986292117667617e+05
3.687387195062782119e+00, 1.883799325798136026e+00, 2.551176241805535392e+05
3.719732696773859093e+00, 1.883799325798136026e+00, 2.602411613476104685e+05
3.752078198484936067e+00, 1.883799325798136026e+00, 2.653692979679465643e+05
3.784423700196013485e+00, 1.883799325798136026e+00, 2.705020859044137760e+05
3.816769201907090459e+00, 1.883799325798136026e+00, 2.756395719160020235e+05
3.849114703618167432e+00, 1.883799325798136026e+00, 2.807817979313679389e+05
3.881460205329244406e+00, 1.883799325798136026e+00, 2.859288013084236882e+05
3.913805707040321380e+00, 1.883799325798136026e+00, 2.910806150807695813e+05
3.946151208751398354e+00, 1.883799325798136026e+00, 2.962372681916832807e+05
3.978496710462475328e+00, 1.883799325798136026e+00, 3.013987857163473382e+05
4.010842212173552745e+00, 1.883799325798136026e+00, 3.065651890729457955e+05
4.043187713884629275e+00, 1.883799325798136026e+00, 3.117364962232206599e+05
4.075533215595706693e+00, 1.883799325798136026e+00, 3.169127218630463467e+05
4.107878717306784111e+00, 1.883799325798136026e+00, 3.220938776035430492e+05
4.140224219017860641e+00, 1.883799325798136026e+00, 3.272799721432185615e+05
4.172569720728938059e+00, 1.883799325798136026e+00, 3.324710114316034014e+05
4.204915222440014588e+00, 1.883799325798136026e+00, 3.376669988248118316e+05
4.237260724151092006e+00, 1.883799325798136026e+00, 3.428679352334389114e+05
4.269606225862168536e+00, 1.883799325798136026e+00, 3.480738192631838028e+05
4.301951727573245954e+00, 1.883799325798136026e+00, 3.532846473485612660e+05
4.334297229284323372e+00, 1.883799325798136026e+00, 3.585004138800488436e+05
4.366642730995399901e+00, 1.883799325798136026e+00, 3.637211113249952323e+05
4.398988232706477319e+00, 1.883799325798136026e+00, 3.689467303425989230e+05
4.431333734417553849e+00, 1.883799325798136026e+00, 3.741772598932525725e+05
4.463679236128631267e+00, 1.883799325798136026e+00, 3.794126873425244703e+05
4.496024737839707797e+00, 1.883799325798136026e+00, 3.846529985600449727e+05
4.528370239550785215e+00, 1.883799325798136026e+00, 3.898981780135438894e+05
4.560715741261862632e+00, 1.883799325798136026e+00, 3.951482088582765427e+05
4.593061242972939162e+00, 1.883799325798136026e+00, 4.004030730220595724e+05
4.625406744684016580e+00, 1.883799325798136026e+00, 4.056627512861340656e+05
4.657752246395093110e+00, 1.883799325798136026e+00, 4.109272233620515908e+05
4.690097748106170528e+00, 1.883799325798136026e+00, 4.161964679647801095e+05
4.722443249817247057e+00, 1.883799325798136026e+00, 4.214704628822088125e+05
4.754788751528324475e+00, 1.883799325798136026e+00, 4.267491850412242929e+05
4.787134253239401893e+00, 1.883799325798136026e+00, 4.320326105705260416e+05
4.819479754950478423e+00, 1.883799325798136026e+00, 4.373207148603327223e+05
4.851825256661555841e+00, 1.883799325798136026e+00, 4.426134726191308000e+05
4.884170758372632370e+00, 1.883799325798136026e+00, 4.479108579276061500e+05
4.916516260083709788e+00, 1.883799325798136026e+00, 4.532128442898925277e+05
4.948861761794786318e+00, 1.883799325798136026e+00, 4.585194046822633245e+05
4.981207263505863736e+00, 1.883799325798136026e+00, 4.638305115993917570e+05
5.013552765216941154e+00, 1.883799325798136026e+00, 4.691461370982911321e+05
5.045898266928017684e+00, 1.883799325798136026e+00, 4.744662528400463634e+05
5.078243768639095101e+00, 1.883799325798136026e+00, 4.797908301294427947e+05
5.110589270350171631e+00, 1.883799325798136026e+00, 4.851198399525909335e+05
5.142934772061249049e+00, 1.883799325798136026e+00, 4.904532530126398779e+05
5.175280273772325579e+00, 1.883799325798136026e+00, 4.957910397636741982e+05
5.207625775483402997e+00, 1.883799325798136026e+00, 5.011331704428747180e+05
5.239971277194480415e+00, 1.883799325798136026e+00, 5.064796151010294561e+05
5.272316778905556944e+00, 1.883799325798136026e+00, 5.118303436314692372e+05
5.304662280616634362e+00, 1.883799325798136026e+00, 5.171853257975049200e+05
5.337007782327710892e+00, 1.883799325798136026e+00, 5.225445312584339990e+05
5.369353284038788310e+00, 1.883799325798136026e+00, 5.279079295941863675e+05
5.401698785749864840e+00, 1.883799325798136026e+00, 5.332754903286690824e+05
5.434044287460942257e+00, 1.883799325798136026e+00, 5.386471829518780578e+05
5.466389789172019675e+00, 1.883799325798136026e+00, 5.440229769408262800e+05
5.498735290883096205e+00, 1.883799325798136026e+00, 5.494028417793496046e+05
5.531080792594173623e+00, 1.883799325798136026e+00, 5.547867469768419396e+05
5.563426294305250153e+00, 1.883799325798136026e+00, 5.601746620859662071e+05
5.595771796016327571e+00, 1.883799325798136026e+00, 5.655665567193953320e+05
5.628117297727404100e+00, 1.883799325798136026e+00, 5.709624005656202789e+05
5.660462799438481518e+00, 1.883799325798136026e+00, 5.763621634038770571e+05
5.692808301149558936e+00, 1.883799325798136026e+00, 5.817658151182276197e+05
5.725153802860635466e+00, 1.883799325798136026e+00, 5.871733257108363323e+05
5.757499304571712884e+00, 1.883799325798136026e+00, 5.925846653144818265e+05
5.789844806282789413e+00, 1.883799325798136026e+00, 5.979998042043333407e+05
5.822190307993866831e+00, 1.883799325798136026e+00, 6.034187128090327606e+05
5.854535809704943361e+00, 1.883799325798136026e+00, 6.088413617211100645e+05
5.886881311416020779e+00, 1.883799325798136026e+00, 6.142677217067657039e+05
5.919226813127098197e+00, 1.883799325798136026e+00, 6.196977637150466908e+05
5.951572314838174727e+00, 1.883799325798136026e+00, 6.251314588864475954e+05
5.983917816549252144e+00, 1.883799325798136026e+00, 6.305687785609599669e+05
6.016263318260328674e+00, 1.883799325798136026e+00, 6.360096942855983507e+05
6.048608819971406092e+00, 1.883799325798136026e+00, 6.414541778214252554e+05
6.080954321682482622e+00, 1.883799325798136026e+00, 6.469022011500992812e+05
6.113299823393560040e+00, 1.883799325798136026e+00, 6.523537364799685311e+05
6.145645325104636569e+00, 1.883799325798136026e+00, 6.578087562517286278e+05
6.177990826815713987e+00, 1.883799325798136026e+00, 6.632672331436688546e+05
6.210336328526791405e+00, 1.883799325798136026e+00, 6.687291400765231811e+05
6.242681830237867935e+00, 1.883799325798136026e+00, 6.741944502179413103e+05
6.275027331948945353e+00, 1.883799325798136026e+00, 6.796631369866065215e+05
6.307372833660021882e+00, 1.883799325798136026e+00, 6.851351740560058970e+05
6.339718335371099300e+00, 1.883799325798136026e+00, 6.906105353578766808e+05
6.372063837082175830e+00, 1.883799325798136026e+00, 6.960891950853401795e+05
6.404409338793253248e+00, 1.883799325798136026e+00, 7.015711276957390364e+05
6.436754840504330666e+00, 1.883799325798136026e+00, 7.070563079131916165e+05
6.469100342215407196e+00, 1.883799325798136026e+00, 7.125447107308746781e+05
1.940730102664622203e+00, 1.982946658734880074e+00, -2.190295365106678219e+04
1.973075604375699177e+00, 1.982946658734880074e+00, -1.649192736512920237e+04
2.005421106086776373e+00, 1.982946658734880074e+00, -1.111608140612230636e+04
2.037766607797853347e+00, 1.982946658734880074e+00, -5.772231293562916107e+03
2.070112109508930320e+00, 1.982946658734880074e+00, -4.575117640261887573e+02
2.102457611220007294e+00, 1.982946658734880074e+00, 4.830665512221632525e+03
2.134803112931084268e+00, 1.982946658734880074e+00, 1.009464731262798887e+04
2.167148614642161686e+00, 1.982946658734880074e+00, 1.533656864262238378e+04
2.199494116353238660e+00, 1.982946658734880074e+00, 2.055837794097134611e+04
2.231839618064315633e+00, 1.982946658734880074e+00, 2.576185852576245088e+04
2.264185119775392607e+00, 1.982946658734880074e+00, 3.094864693358144723e+04
2.296530621486469581e+00, 1.982946658734880074e+00, 3.612024867740116315e+04
2.328876123197546555e+00, 1.982946658734880074e+00, 4.127805184894433478e+04
2.361221624908623529e+00, 1.982946658734880074e+00, 4.642333891241333913e+04
2.393567126619700947e+00, 1.982946658734880074e+00, 5.155729697373573435e+04
2.425912628330777920e+00, 1.982946658734880074e+00, 5.668102675924083451e+04
2.458258130041854894e+00, 1.982946658734880074e+00, 6.179555049724830315e+04
2.490603631752931868e+00, 1.982946658734880074e+00, 6.690181886332173599e+04
2.522949133464008842e+00, 1.982946658734880074e+00, 7.200071712331328308e+04
2.555294635175085816e+00, 1.982946658734880074e+00, 7.709307058656401932e+04
2.587640136886162789e+00, 1.982946658734880074e+00, 8.217964946375420550e+04
2.619985638597240207e+00, 1.982946658734880074e+00, 8.726117320915893652e+04
2.652331140308317181e+00, 1.982946658734880074e+00, 9.233831441486411495e+04
2.684676642019394155e+00, 1.982946658734880074e+00, 9.741170231435063761e+04
2.717022143730471129e+00, 1.982946658734880074e+00, 1.024819259443968767e+05
2.749367645441548103e+00, 1.982946658734880074e+00, 1.075495370071599027e+05
2.781713147152625076e+00, 1.982946658734880074e+00, 1.126150524683460244e+05
2.814058648863702050e+00, 1.982946658734880074e+00, 1.176789569223683793e+05
