300,6,186.61,-49.318,-17.165,1.6014,1.3438,1.8948
303,6,182.29,-44.419,-11.504,1.6202,1.3499,1.8798
306,6,178.22,-39.55,-5.8846,1.6387,1.3562,1.8666
309,6,174.39,-34.709,-0.30267,1.6568,1.3626,1.8549
312,6,170.76,-29.889,5.2466,1.6747,1.3691,1.8448
315,6,167.33,-25.089,10.767,1.6923,1.3758,1.836
318,6,164.08,-20.304,16.264,1.7097,1.3826,1.8284
321,6,160.99,-15.531,21.739,1.7268,1.3895,1.8219
324,6,158.05,-10.767,27.196,1.7437,1.3965,1.8165
327,6,155.25,-6.01,32.639,1.7604,1.4035,1.8119
330,6,152.57,-1.2576,38.069,1.777,1.4107,1.8082
333,6,150.01,3.4924,43.489,1.7933,1.4179,1.8053
336,6,147.57,8.2419,48.901,1.8095,1.4252,1.8031
339,6,145.22,12.993,54.308,1.8255,1.4326,1.8015
342,6,142.98,17.746,59.711,1.8414,1.44,1.8006
345,6,140.82,22.504,65.112,1.8571,1.4475,1.8002
348,6,138.74,27.267,70.512,1.8727,1.455,1.8003
351,6,136.74,32.037,75.914,1.8882,1.4626,1.8008
354,6,134.82,36.814,81.318,1.9035,1.4702,1.8018
357,6,132.97,41.601,86.725,1.9187,1.4779,1.8032
360,6,131.18,46.397,92.137,1.9338,1.4856,1.8049
363,6,129.45,51.204,97.555,1.9488,1.4933,1.807
366,6,127.77,56.022,102.98,1.9637,1.501,1.8094
369,6,126.16,60.852,108.41,1.9784,1.5088,1.8121
372,6,124.59,65.695,113.85,1.9931,1.5166,1.815
375,6,123.08,70.552,119.3,2.0077,1.5244,1.8182
378,6,121.61,75.422,124.76,2.0222,1.5322,1.8217
381,6,120.18,80.307,130.23,2.0366,1.5401,1.8253
384,6,118.8,85.207,135.71,2.051,1.5479,1.8291
387,6,117.45,90.122,141.21,2.0652,1.5557,1.8332
390,6,116.14,95.053,146.71,2.0794,1.5636,1.8374
393,6,114.87,100,152.23,2.0935,1.5715,1.8417
396,6,113.64,104.96,157.76,2.1075,1.5793,1.8462
399,6,112.43,109.94,163.31,2.1215,1.5872,1.8509
402,6,111.26,114.94,168.87,2.1353,1.595,1.8556
405,6,110.12,119.96,174.44,2.1492,1.6029,1.8605
408,6,109.01,124.99,180.03,2.1629,1.6107,1.8655
411,6,107.92,130.04,185.64,2.1766,1.6185,1.8706
414,6,106.86,135.11,191.26,2.1902,1.6263,1.8758
417,6,105.83,140.2,196.89,2.2038,1.6342,1.8811
420,6,104.82,145.3,202.54,2.2173,1.642,1.8864
423,6,103.83,150.42,208.21,2.2307,1.6497,1.8919
426,6,102.87,155.57,213.89,2.2441,1.6575,1.8974
429,6,101.93,160.73,219.59,2.2574,1.6653,1.9029
432,6,101.01,165.91,225.31,2.2707,1.673,1.9085
435,6,100.1,171.11,231.05,2.284,1.6807,1.9142
438,6,99.223,176.33,236.8,2.2971,1.6884,1.92
441,6,98.36,181.56,242.57,2.3103,1.6961,1.9257
444,6,97.515,186.82,248.35,2.3233,1.7038,1.9316
447,6,96.687,192.1,254.15,2.3364,1.7114,1.9374
450,6,95.876,197.39,259.98,2.3493,1.719,1.9433
453,6,95.081,202.71,265.81,2.3623,1.7266,1.9492
456,6,94.302,208.05,271.67,2.3752,1.7342,1.9552
459,6,93.538,213.4,277.55,2.388,1.7417,1.9611
462,6,92.789,218.77,283.44,2.4008,1.7492,1.9671
465,6,92.054,224.17,289.35,2.4135,1.7567,1.9732
468,6,91.332,229.58,295.28,2.4262,1.7642,1.9792
471,6,90.624,235.02,301.22,2.4389,1.7717,1.9853
474,6,89.929,240.47,307.19,2.4515,1.7791,1.9913
477,6,89.246,245.94,313.17,2.4641,1.7865,1.9974
480,6,88.576,251.43,319.17,2.4767,1.7938,2.0035
483,6,87.917,256.95,325.19,2.4892,1.8011,2.0096
486,6,87.27,262.48,331.23,2.5016,1.8084,2.0157
489,6,86.634,268.03,337.29,2.5141,1.8157,2.0218
492,6,86.009,273.6,343.36,2.5264,1.823,2.0279
495,6,85.394,279.19,349.45,2.5388,1.8302,2.034
498,6,84.789,284.8,355.56,2.5511,1.8374,2.0401
501,6,84.194,290.43,361.69,2.5634,1.8445,2.0462
504,6,83.609,296.08,367.84,2.5756,1.8516,2.0523
507,6,83.034,301.75,374.01,2.5878,1.8587,2.0584
510,6,82.467,307.44,380.19,2.6,1.8658,2.0644
513,6,81.91,313.14,386.39,2.6121,1.8728,2.0705
516,6,81.361,318.87,392.61,2.6242,1.8798,2.0766
519,6,80.82,324.62,398.85,2.6362,1.8868,2.0827
522,6,80.288,330.38,405.11,2.6482,1.8937,2.0887
525,6,79.764,336.16,411.39,2.6602,1.9006,2.0947
528,6,79.248,341.97,417.68,2.6722,1.9075,2.1008
531,6,78.739,347.79,423.99,2.6841,1.9143,2.1068
534,6,78.238,353.63,430.32,2.696,1.9211,2.1128
537,6,77.744,359.49,436.67,2.7078,1.9279,2.1188
540,6,77.257,365.37,443.03,2.7197,1.9346,2.1247
543,6,76.777,371.27,449.42,2.7315,1.9413,2.1307
546,6,76.304,377.18,455.82,2.7432,1.948,2.1366
549,6,75.837,383.12,462.24,2.7549,1.9546,2.1426
552,6,75.377,389.07,468.67,2.7666,1.9612,2.1485
555,6,74.923,395.04,475.13,2.7783,1.9678,2.1543
558,6,74.476,401.03,481.6,2.7899,1.9743,2.1602
561,6,74.034,407.04,488.09,2.8015,1.9808,2.1661
564,6,73.599,413.07,494.59,2.8131,1.9873,2.1719
567,6,73.169,419.12,501.12,2.8246,1.9937,2.1777
570,6,72.745,425.18,507.66,2.8361,2.0001,2.1835
573,6,72.326,431.26,514.22,2.8476,2.0065,2.1893
576,6,71.913,437.36,520.8,2.8591,2.0129,2.195
579,6,71.505,443.48,527.39,2.8705,2.0192,2.2008
582,6,71.102,449.61,534,2.8819,2.0254,2.2065
585,6,70.704,455.77,540.63,2.8932,2.0317,2.2121
588,6,70.311,461.94,547.27,2.9045,2.0379,2.2178
591,6,69.923,468.13,553.94,2.9158,2.044,2.2235
594,6,69.54,474.33,560.61,2.9271,2.0502,2.2291
597,6,69.162,480.56,567.31,2.9384,2.0563,2.2347
600,6,68.788,486.8,574.02,2.9496,2.0624,2.2402
603,6,68.419,493.06,580.75,2.9608,2.0684,2.2458
606,6,68.054,499.33,587.5,2.9719,2.0744,2.2513
609,6,67.693,505.62,594.26,2.9831,2.0804,2.2568
612,6,67.337,511.93,601.04,2.9942,2.0863,2.2623
615,6,66.985,518.26,607.83,3.0052,2.0923,2.2678
618,6,66.637,524.6,614.64,3.0163,2.0981,2.2732
621,6,66.292,530.96,621.47,3.0273,2.104,2.2786
624,6,65.952,537.34,628.32,3.0383,2.1098,2.284
627,6,65.616,543.73,635.18,3.0493,2.1156,2.2894
630,6,65.283,550.15,642.05,3.0602,2.1213,2.2947
633,6,64.954,556.57,648.94,3.0711,2.1271,2.3
636,6,64.629,563.02,655.85,3.082,2.1328,2.3053
639,6,64.308,569.47,662.78,3.0929,2.1384,2.3106
642,6,63.99,575.95,669.72,3.1037,2.144,2.3158
645,6,63.675,582.44,676.67,3.1145,2.1496,2.321
648,6,63.364,588.95,683.64,3.1253,2.1552,2.3262
