5.069708491761724112e-01, 1.372972200949421385e+05
5.154203633291085662e-01, 1.458436457452538598e+05
5.238698774820448323e-01, 1.544695377731259214e+05
5.323193916349809873e-01, 1.631760290019934764e+05
5.407689057879171424e-01, 1.719641631810614781e+05
5.492184199408534084e-01, 1.808349013031053473e+05
5.576679340937895635e-01, 1.897891277394971403e+05
5.661174482467258295e-01, 1.988276562053606613e+05
5.745669623996619846e-01, 2.079512355665845389e+05
5.830164765525982506e-01, 2.171605555014712736e+05
5.914659907055344057e-01, 2.264562520303047786e+05
5.999155048584706718e-01, 2.358389129255372391e+05
6.083650190114068268e-01, 2.453090830188774562e+05
6.168145331643430929e-01, 2.548672694209972979e+05
6.252640473172792479e-01, 2.645139466720019700e+05
6.337135614702155140e-01, 2.742495618425167631e+05
6.421630756231516690e-01, 2.840745396073366865e+05
6.506125897760878241e-01, 2.939892873159646988e+05
6.590621039290240901e-01, 3.039942000870476477e+05
6.675116180819602452e-01, 3.140896659567893948e+05
6.759611322348965112e-01, 3.242760711149286944e+05
6.844106463878326663e-01, 3.345538052659426467e+05
6.928601605407689323e-01, 3.449232671578411246e+05
7.013096746937050874e-01, 3.553848703264408396e+05
7.097591888466413534e-01, 3.659390491095160833e+05
7.182087029995775085e-01, 3.765862649928861065e+05
7.266582171525137746e-01, 3.873270133596911910e+05
7.351077313054499296e-01, 3.981618307250245707e+05
7.435572454583861957e-01, 4.090913025512893219e+05
7.520067596113223507e-01, 4.201160717555531301e+05
7.604562737642585057e-01, 4.312368480397561798e+05
7.689057879171947718e-01, 4.424544181966715259e+05
7.773553020701309269e-01, 4.537696575783300796e+05
7.858048162230671929e-01, 4.651835429413915845e+05
7.942543303760033480e-01, 4.766971669366324786e+05
8.027038445289396140e-01, 4.883117545607999782e+05
8.111533586818757691e-01, 5.000286819600629387e+05
8.196028728348120351e-01, 5.118494980644681491e+05
8.280523869877481902e-01, 5.237759496459008660e+05
8.365019011406844562e-01, 5.358100105392009718e+05
8.449514152936206113e-01, 5.479539159580180421e+05
8.534009294465568773e-01, 5.602102030887948349e+05
8.618504435994930324e-01, 5.725817594814030454e+05
8.702999577524291874e-01, 5.850718812056821771e+05
8.787494719053654535e-01, 5.976843433569890913e+05
8.871989860583016085e-01, 6.104234863411488477e+05
8.956485002112378746e-01, 6.232943225556981051e+05
9.040980143641740296e-01, 6.363026697718007490e+05
9.125475285171102957e-01, 6.494553199621476233e+05
9.209970426700464508e-01, 6.627602559136336204e+05
9.294465568229827168e-01, 6.762269333623955026e+05
9.378960709759188719e-01, 6.898666546643377515e+05
9.463455851288551379e-01, 7.036930730022583157e+05
9.547950992817912930e-01, 7.177228870163070969e+05
9.632446134347274480e-01, 7.319768202451186953e+05
9.716941275876637141e-01, 7.464810384519330692e+05
9.801436417405998691e-01, 7.612692608997088391e+05
9.885931558935361352e-01, 7.763860085451367777e+05
9.970426700464722902e-01, 7.918917829607271124e+05
1.005492184199408445e+00, 8.078716485663189087e+05
1.013941698352344822e+00, 8.244500232590311207e+05
1.022391212505280977e+00, 8.418169946939200163e+05
1.030840726658217132e+00, 8.602750151311098598e+05
1.035065483734685321e+00, 8.700559194787296001e+05
1.039290240811153287e+00, 8.803098890208366793e+05
1.043514997887621476e+00, 8.911303996061366051e+05
1.047739754964089665e+00, 9.026014565315016080e+05
1.051964512040557631e+00, 9.147467886188288685e+05
1.056189269117025820e+00, 9.274483194934183266e+05
1.060414026193493786e+00, 9.403966971913999878e+05
1.064638783269961975e+00, 9.531797028421564028e+05
1.068863540346430163e+00, 9.654704043592107482e+05
1.073088297422898130e+00, 9.771252844425158110e+05
1.077313054499366318e+00, 9.881441637032872532e+05
1.081537811575834285e+00, 9.985933771818187088e+05
1.089987325728770662e+00, 1.018108936966751236e+06
1.098436839881706817e+00, 1.036240815349734388e+06
1.106886354034642972e+00, 1.053386368416286074e+06
1.115335868187579127e+00, 1.069808583604927408e+06
1.123785382340515504e+00, 1.085684743993476266e+06
1.132234896493451659e+00, 1.101138330744965700e+06
1.140684410646387814e+00, 1.116258216208970174e+06
1.149133924799323969e+00, 1.131110269542397000e+06
1.157583438952260346e+00, 1.145744568829169963e+06
1.166032953105196501e+00, 1.160200028287196066e+06
1.174482467258132656e+00, 1.174507460722366581e+06
1.182931981411068811e+00, 1.188691663132512709e+06
1.191381495564004966e+00, 1.202772874085507821e+06
1.199831009716941344e+00, 1.216767815813760506e+06
1.208280523869877499e+00, 1.230690454833851662e+06
1.216730038022813654e+00, 1.244552567420143634e+06
1.225179552175749809e+00, 1.258364166991789825e+06
1.233629066328686186e+00, 1.272133831967951031e+06
1.242078580481622341e+00, 1.285868960671216249e+06
1.250528094634558496e+00, 1.299575971437171334e+06
1.258977608787494651e+00, 1.313260464382744860e+06
1.267427122940431028e+00, 1.326927346418283647e+06
1.275876637093367183e+00, 1.340580937745411182e+06
1.284326151246303338e+00, 1.354225056473648641e+06
1.292775665399239493e+00, 1.367863088939598994e+06
1.301225179552175648e+00, 1.381498048143100226e+06
1.309674693705112025e+00, 1.395132622639819980e+06
1.318124207858048180e+00, 1.408769217708580429e+06
1.326573722010984335e+00, 1.422409990219176514e+06
1.335023236163920490e+00, 1.436056878327912185e+06
1.343472750316856867e+00, 1.449711626899007242e+06
1.351922264469793022e+00, 1.463375809372642776e+06
