8.296877357067430125e+00, 7.342229904707022011e+06
8.447729672650474697e+00, 7.488358699724749662e+06
8.598581988233519269e+00, 7.634619594813660719e+06
8.749434303816562064e+00, 7.781000687046867795e+06
8.900286619399606636e+00, 7.927490760921712033e+06
9.051138934982651207e+00, 8.074079271458609030e+06
9.201991250565695779e+00, 8.220756325565011241e+06
9.352843566148740351e+00, 8.367512662014150992e+06
9.503695881731783146e+00, 8.514339630341179669e+06
9.654548197314827718e+00, 8.661229168919846416e+06
9.805400512897872289e+00, 8.808173782449448481e+06
9.956252828480916861e+00, 8.955166519053027034e+06
1.010710514406395966e+01, 9.102200947163058445e+06
1.025795745964700423e+01, 9.249271132348967716e+06
1.040880977523004880e+01, 9.396371614221448079e+06
1.055966209081309337e+01, 9.543497383531479165e+06
1.071051440639613794e+01, 9.690643859566137195e+06
1.086136672197918074e+01, 9.837806867929557338e+06
1.101221903756222531e+01, 9.984982618784559891e+06
1.116307135314526988e+01, 1.013216768561892025e+07
1.131392366872831445e+01, 1.027935898458985612e+07
1.146477598431135725e+01, 1.042655375449069403e+07
1.161562829989440182e+01, 1.057374953737511300e+07
1.176648061547744639e+01, 1.072094415986656584e+07
1.191733293106049096e+01, 1.086813571517324261e+07
1.206818524664353554e+01, 1.101532254582290351e+07
1.221903756222657833e+01, 1.116250322712589428e+07
1.236988987780962290e+01, 1.130967655136986636e+07
1.252074219339266747e+01, 1.145684151274501346e+07
1.267159450897571205e+01, 1.160399729299488291e+07
1.282244682455875662e+01, 1.175114324778419361e+07
1.297329914014179941e+01, 1.189827889377221465e+07
1.312415145572484398e+01, 1.204540389637761563e+07
1.327500377130788856e+01, 1.219251805821857229e+07
1.342585608689093313e+01, 1.233962130821003392e+07
1.357670840247397592e+01, 1.248671369129860774e+07
1.372756071805702049e+01, 1.263379535881426372e+07
1.387841303364006507e+01, 1.278086655941715464e+07
1.402926534922310964e+01, 1.292792763061713614e+07
1.418011766480615421e+01, 1.307497899084311910e+07
